date,year,month,semester,quarter,decade,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted,gdp_per_capita,log_gdp_per_capita,inflation_rate,unemployment_rate,population,log_population,urban_pct,continent,income_group,eu_member
7/1/13,2013,7,H2,3,2010,SWE,SEK,Sweden,41.61,6.7583,6.15687377,0.35118,0.32139,0.53153,0.92604,1.36043,57638.234,5.112610178,0.246,0.129,0.291,0.737,0.332,60844.27671,11.01607304,-0.04429297,8.052,9600379,16.07731313,85.936,Europe,High income,1
7/1/13,2013,7,H2,3,2010,THA,THB,Thailand,89,31.275,2.845723421,-0.37548,-0.38925,-0.29212,-0.10978,0.091,5394.714,2.885025229,0.021,-0.076,0.057,0.423,0.091,6018.082447,8.702523957,2.184886185,0.249,69845114,18.06179069,46.193,Asia,Upper middle income,0
7/1/13,2013,7,H2,3,2010,TUR,TRY,Turkey,8.5,1.95745,4.342384224,-0.04703,-0.06804,0.08018,0.35842,0.66479,10362.609,3.096848784,0.451,0.314,0.503,1.023,0.551,12578.18786,9.439719471,7.493090305,9.713,76147624,18.14818444,72.531,Asia,Upper middle income,0
7/1/13,2013,7,H2,3,2010,TWN,TWD,Taiwan,79,30.0285,2.630834041,-0.42264,-0.43537,-0.34558,-0.177,0.00861,20082.918,3.511308109,-0.225,-0.298,-0.197,0.081,-0.171,,,,,,,,Asia,High income,0
7/1/13,2013,7,H2,3,2010,UKR,UAH,Ukraine,19,8.155,2.329858982,-0.48869,-0.49996,-0.42044,-0.27115,-0.10678,,,,,,,,4129.896973,8.32600774,-0.238948626,7.17,46126770,17.64690403,68.875,Europe,Lower middle income,0
7/1/13,2013,7,H2,3,2010,URY,UYU,Uruguay,105,21.085,4.979843491,0.09287,0.06878,0.23875,0.55784,0.90918,,,,,,,,18335.25948,9.816581232,8.57513504,6.444,3345337,15.02307799,94.843,South America,High income,0
7/1/13,2013,7,H2,3,2010,USA,USD,United States,4.556666667,1,4.556666667,0,-0.02205,0.13348,0.42545,0.74694,48327.861,4.715629906,0,-0.094,0.036,0.394,0.069,53297.38629,10.88364257,1.464832656,7.375,316726282,19.5735485,81.299,North America,High income,0
7/1/13,2013,7,H2,3,2010,ZAF,ZAR,South Africa,22.5,10.04725,2.239418746,-0.50854,-0.51938,-0.44294,-0.29945,-0.14145,8078.451,2.99945573,-0.227,-0.3,-0.2,0.077,-0.174,,,,,,,,Africa,Upper middle income,0
1/1/14,2014,1,H1,1,2010,ARE,AED,UAE,12,3.673,3.267084127,-0.29348,-0.34156,-0.29388,0.09864,0.19097,,,,,,,,51381.40699,10.84703165,2.346268657,,8059440,15.90235463,85.375,Asia,High income,0
1/1/14,2014,1,H1,1,2010,ARG,ARS,Argentina,21,6.92125,3.034134008,-0.34385,-0.38851,-0.34423,0.0203,0.10605,10959.082,3.136148629,0.026,-0.12,-0.069,0.557,0.014,12233.14441,9.411904302,,7.268,43024071,17.57727031,91.377,South America,Upper middle income,0
1/1/14,2014,1,H1,1,2010,AUS,AUD,Australia,5.05,1.128859288,4.473542499,-0.03257,-0.09841,-0.03312,0.50434,0.63077,66371.218,5.756245671,-0.176,-0.293,-0.252,0.251,-0.186,62544.08738,11.04362699,2.487922705,6.078,23475686,16.97147581,85.602,Oceania,High income,0
1/1/14,2014,1,H1,1,2010,BRA,BRL,Brazil,12.4,2.36305,5.247455619,0.13479,0.05756,0.13414,0.76458,0.91289,12788.551,3.222652898,0.727,0.482,0.567,1.621,0.706,12274.99397,9.415319461,6.329040155,6.755,200085127,19.11425347,85.492,South America,Upper middle income,0
1/1/14,2014,1,H1,1,2010,CAN,CAD,Canada,5.54,1.1051,5.013120985,0.08411,0.01033,0.0835,0.68578,0.82746,50496.043,5.005606875,0.062,-0.089,-0.036,0.612,0.049,50960.84312,10.83881283,1.906635907,7.023,35434066,17.38318423,81.218,North America,High income,0
1/1/14,2014,1,H1,1,2010,CHE,CHF,Switzerland,6.5,0.91005,7.1424647,0.54459,0.43948,0.54372,1.40183,1.60369,83072.845,6.545962268,0.157,-0.007,0.05,0.756,0.143,88724.99107,11.39329688,-0.013202539,4.826,8188649,15.91825948,73.696,Europe,High income,0
1/1/14,2014,1,H1,1,2010,CHL,CLP,Chile,2000,541.95,3.690377341,-0.20194,-0.25625,-0.20239,0.24098,0.34528,14403.111,3.29899545,0.186,0.018,0.077,0.801,0.172,14529.67672,9.583948507,4.718675279,6.483,17864195,16.69830899,87.303,South America,High income,0
1/1/14,2014,1,H1,1,2010,CHN,CNY,China,16.6,6.0513,2.743212202,-0.40677,-0.44714,-0.4071,-0.07753,0,5416.668,2.874082165,0.012,-0.131,-0.081,0.536,0,7781.065975,8.959448623,1.921641628,4.1,1371860000,21.03943332,54.259,Asia,Upper middle income,0
1/1/14,2014,1,H1,1,2010,COL,COP,Colombia,8600,1982.795,4.337311724,-0.06203,-0.12587,-0.06257,0.45853,0.58111,7114.33,2.954354097,0.557,0.336,0.413,1.363,0.538,8187.208249,9.010328246,2.898837878,8.799,46565429,17.65636896,79.415,South America,Upper middle income,0
1/1/14,2014,1,H1,1,2010,CRI,CRC,Costa Rica,2150,501.92,4.283551164,-0.07366,-0.1367,-0.07419,0.44045,0.56151,,,,,,,,10911.49788,9.297572363,4.519200985,8.499,4767119,15.3772527,75.941,North America,High income,0
1/1/14,2014,1,H1,1,2010,CZE,CZK,Czech Republic,70.45,20.2838,3.473215078,-0.2489,-0.30002,-0.24933,0.16795,0.26611,20435.875,3.584247531,0.027,-0.118,-0.067,0.56,0.015,20038.41632,9.905406526,0.34398859,6.108,10525347,16.16929691,73.384,Europe,High income,1
1/1/14,2014,1,H1,1,2010,DNK,DKK,Denmark,28.5,5.5014,5.180499509,0.12031,0.04407,0.11967,0.74207,0.88848,59708.962,5.441228808,0.01,-0.134,-0.084,0.533,-0.002,62520.45097,11.043249,0.56402054,6.925,5643475,15.54601057,87.41,Europe,High income,1
1/1/14,2014,1,H1,1,2010,EGY,EGP,Egypt,16.93,6.961,2.432121822,-0.47404,-0.50984,-0.47434,-0.18214,-0.1134,2931.827,2.756589409,-0.064,-0.197,-0.151,0.42,-0.076,3133.391023,8.049871091,10.07021547,13.105,97528654,18.39565678,42.839,Africa,Lower middle income,0
1/1/14,2014,1,H1,1,2010,EUZ,EUR,Euro area,3.657962724,0.737218475,4.961843535,0.07302,0,0.07241,0.66854,0.80877,40137.01059,4.51579233,0.165,0,0.058,0.769,0.151,,,,,,,,,,0
1/1/14,2014,1,H1,1,2010,GBR,GBP,Britain,2.79,0.603009015,4.6267965,0.00057,-0.06752,0,0.55587,0.68663,38811.424,4.453113542,0.102,-0.054,0,0.672,0.089,47426.62098,10.76693897,1.451120163,6.398,64620000,17.98403452,82.365,Europe,High income,0
1/1/14,2014,1,H1,1,2010,HKG,HKD,Hong Kong,18,7.75785,2.320230476,-0.49824,-0.53239,-0.49852,-0.21977,-0.15419,34259.337,4.237873514,-0.419,-0.502,-0.473,-0.119,-0.426,40315.37395,10.60448816,4.42364532,3.296,7229500,15.79368044,100,Asia,High income,0
1/1/14,2014,1,H1,1,2010,HUN,HUF,Hungary,860,223.09705,3.854824616,-0.16637,-0.22311,-0.16685,0.29628,0.40522,14050.009,3.282299441,0.245,0.069,0.13,0.89,0.23,14352.50188,9.571679553,-0.227566271,7.725,9833038,16.1012585,70.227,Europe,High income,1
1/1/14,2014,1,H1,1,2010,IDN,IDR,Indonesia,27939,12140,2.301400329,-0.50231,-0.53618,-0.50259,-0.2261,-0.16106,3511.799,2.784012697,-0.123,-0.248,-0.204,0.331,-0.134,3441.068085,8.143537192,6.394925408,4.049,258877399,19.37186514,52.635,Asia,Lower middle income,0
1/1/14,2014,1,H1,1,2010,IND,INR,India,95,61.845,1.53609831,-0.66781,-0.69042,-0.668,-0.48345,-0.44004,1513.618,2.689531081,-0.394,-0.48,-0.45,-0.081,-0.402,1553.883961,7.348512857,6.665656719,,1312277191,20.99502978,32.384,Asia,Lower middle income,0
1/1/14,2014,1,H1,1,2010,ISR,ILS,Israel,17.5,3.4882,5.016914168,0.08493,0.0111,0.08432,0.68706,0.82885,32350.817,4.147631413,0.283,0.101,0.164,0.947,0.267,38343.30466,10.55433521,0.479786761,5.789,8215700,15.92155752,92.104,Asia,High income,0
1/1/14,2014,1,H1,1,2010,JPN,JPY,Japan,310,104.245,2.97376373,-0.35691,-0.40067,-0.35727,0,0.08404,45869.72,4.786856686,-0.341,-0.435,-0.402,0,-0.349,38475.39525,10.55777423,2.759226714,3.589,127276000,18.66186851,91.304,Asia,High income,0
1/1/14,2014,1,H1,1,2010,KOR,KRW,South Korea,3700,1067.3,3.466691652,-0.25031,-0.30133,-0.25074,0.16576,0.26373,22424.062,3.678256592,-0.001,-0.142,-0.093,0.517,-0.013,29252.93124,10.28373506,1.274774464,3.082,50746659,17.74235634,81.707,Asia,High income,0
1/1/14,2014,1,H1,1,2010,LKA,LKR,Sri Lanka,350,130.8,2.675840979,-0.42134,-0.46072,-0.42166,-0.10018,-0.02456,,,,,,,,3971.919131,8.287004665,3.179002282,4.157,20778000,16.84940529,18.218,Asia,Lower middle income,0
1/1/14,2014,1,H1,1,2010,MEX,MXN,Mexico,37,13.33275,2.775121412,-0.39987,-0.44071,-0.40021,-0.0668,0.01163,10146.041,3.097704951,-0.05,-0.185,-0.138,0.442,-0.061,11391.37735,9.340611975,4.018616081,4.819,119784261,18.60120286,78.993,North America,Upper middle income,0
1/1/14,2014,1,H1,1,2010,MYS,MYR,Malaysia,7.4,3.3235,2.226568377,-0.51849,-0.55126,-0.51877,-0.25126,-0.18834,10084.608,3.094800164,-0.237,-0.345,-0.308,0.158,-0.246,11013.31073,9.306859887,3.142990509,2.88,30696137,17.23964737,73.577,Asia,Upper middle income,0
1/1/14,2014,1,H1,1,2010,NOR,NOK,Norway,48,6.15745,7.795434798,0.6858,0.57108,0.68484,1.6214,1.84172,97607.32,7.233207657,0.143,-0.019,0.037,0.735,0.129,97666.69518,11.48931589,2.041702867,3.486,5137232,15.45202497,80.692,Europe,High income,0
1/1/14,2014,1,H1,1,2010,NZL,NZD,New Zealand,5.5,1.203007519,4.571874999,-0.01131,-0.07859,-0.01187,0.5374,0.66661,35973.02,4.31890298,0.122,-0.037,0.019,0.704,0.109,44618.26697,10.70589863,1.227507506,5.428,4516500,15.32324792,86.281,Oceania,High income,0
1/1/14,2014,1,H1,1,2010,PAK,PKR,Pakistan,320,105.415,3.035621117,-0.34353,-0.38821,-0.3439,0.0208,0.10659,1199.111,2.674659991,0.203,0.033,0.092,0.827,0.189,1266.613408,7.14410201,7.189384028,1.827,214264647,19.18272248,35.819,Asia,Lower middle income,0
1/1/14,2014,1,H1,1,2010,PER,PEN,Peru,10,2.8065,3.563156957,-0.22945,-0.28189,-0.22989,0.1982,0.2989,5904.494,2.897148438,0.304,0.119,0.184,0.98,0.289,6667.134104,8.804945377,3.411945798,3.208,30115826,17.22056137,77.173,South America,Upper middle income,0
1/1/14,2014,1,H1,1,2010,PHL,PHP,Philippines,135,45.23,2.984744639,-0.35453,-0.39846,-0.3549,0.00369,0.08805,2344.889,2.728836743,0.16,-0.005,0.053,0.761,0.146,2866.838038,7.960964972,3.597823439,3.6,103767130,18.45765981,46.093,Asia,Lower middle income,0
1/1/14,2014,1,H1,1,2010,POL,PLN,Poland,9.2,3.0684,2.998305306,-0.3516,-0.39573,-0.35197,0.00825,0.09299,13468.655,3.254810808,-0.023,-0.162,-0.113,0.483,-0.035,14262.28419,9.565373863,0.053821313,8.971,38011735,17.45340549,60.403,Europe,High income,1
1/1/14,2014,1,H1,1,2010,RUS,RUB,Russia,89,33.93925,2.62233255,-0.43291,-0.4715,-0.43323,-0.11818,-0.04407,12993.358,3.232336953,-0.14,-0.262,-0.219,0.306,-0.15,14055.47266,9.550767112,7.823411839,5.212,144237223,18.78696988,73.95,Europe,Upper middle income,0
1/1/14,2014,1,H1,1,2010,SAU,SAR,Saudi Arabia,11,3.7504,2.933020478,-0.36572,-0.40888,-0.36608,-0.0137,0.06919,21196.287,3.620202709,-0.141,-0.263,-0.22,0.304,-0.151,27805.48503,10.23298858,2.239165906,5.877,28309273,17.15869998,82.96,Asia,High income,0
1/1/14,2014,1,H1,1,2010,SGP,SGD,Singapore,4.6,1.27885,3.596981663,-0.22213,-0.27507,-0.22258,0.20957,0.31123,49270.872,4.947676119,-0.229,-0.338,-0.3,0.17,-0.238,57564.80231,10.96066659,1.033169559,3.74,5469724,15.51473872,100,Asia,High income,0
1/1/14,2014,1,H1,1,2010,SWE,SEK,Sweden,40.7,6.47315,6.287510717,0.35971,0.26717,0.35893,1.11433,1.29202,57638.234,5.343316894,0.248,0.071,0.133,0.894,0.233,59583.714,10.99513756,-0.179638494,7.954,9696110,16.08723533,86.247,Europe,High income,1
1/1/14,2014,1,H1,1,2010,THA,THB,Thailand,96,32.875,2.920152091,-0.3685,-0.41148,-0.36886,-0.01803,0.0645,5394.714,2.873044096,0.078,-0.075,-0.022,0.636,0.065,5801.197892,8.665819708,1.895141819,0.576,70216367,18.06709199,46.943,Asia,Upper middle income,0
1/1/14,2014,1,H1,1,2010,TUR,TRY,Turkey,8.5,2.26155,3.758484225,-0.18721,-0.24252,-0.18767,0.26388,0.3701,10362.609,3.107945111,0.282,0.101,0.164,0.947,0.267,12165.22014,9.406336351,8.854572714,9.901,77181884,18.16167532,73.077,Asia,Upper middle income,0
1/1/14,2014,1,H1,1,2010,TWN,TWD,Taiwan,79,30.161,2.619276549,-0.43357,-0.47212,-0.43389,-0.1192,-0.04518,20082.918,3.567558378,-0.222,-0.332,-0.293,0.182,-0.231,,,,,,,,Asia,High income,0
1/1/14,2014,1,H1,1,2010,UKR,UAH,Ukraine,19,8.379,2.267573696,-0.50963,-0.543,-0.5099,-0.23747,-0.17339,,,,,,,,3054.908203,8.024504823,12.07185629,9.27,45972380,17.64355134,68.968,Europe,Lower middle income,0
1/1/14,2014,1,H1,1,2010,URY,UYU,Uruguay,105,21.38,4.911131899,0.06206,-0.01022,0.06145,0.65149,0.79029,,,,,,,,18322.42768,9.815881145,8.877353332,6.547,3356334,15.02635986,94.945,South America,High income,0
1/1/14,2014,1,H1,1,2010,USA,USD,United States,4.624166667,1,4.624166667,0,-0.06805,-0.00057,0.55499,0.68568,48327.861,4.903086964,0,-0.142,-0.092,0.518,-0.012,55153.39402,10.91787356,1.622222977,6.168,319257560,19.58150873,81.483,North America,High income,0
1/1/14,2014,1,H1,1,2010,ZAF,ZAR,South Africa,23.5,10.87765,2.1603931,-0.5328,-0.5646,-0.53307,-0.27352,-0.21246,8078.451,2.999941413,-0.236,-0.345,-0.307,0.159,-0.245,,,,,,,,Africa,Upper middle income,0
7/1/14,2014,7,H2,3,2010,ARE,AED,UAE,13,3.67305,3.539292958,-0.26188,-0.2855,-0.28138,-0.0288,0.29808,,,,,,,,51381.40699,10.84703165,2.346268657,,8059440,15.90235463,85.375,Asia,High income,0
7/1/14,2014,7,H2,3,2010,ARG,ARS,Argentina,21,8.16875,2.570772762,-0.46386,-0.48102,-0.47803,-0.29457,-0.05713,11582.48,3.3448275,-0.181,-0.308,-0.29,0.029,-0.125,12233.14441,9.411904302,,7.268,43024071,17.57727031,91.377,South America,Upper middle income,0
7/1/14,2014,7,H2,3,2010,AUS,AUD,Australia,5.1,1.059378145,4.814145,0.00399,-0.02814,-0.02254,0.32103,0.76565,67855.88,5.817860922,-0.118,-0.255,-0.236,0.108,-0.058,62544.08738,11.04362699,2.487922705,6.078,23475686,16.97147581,85.602,Oceania,High income,0
7/1/14,2014,7,H2,3,2010,BRA,BRL,Brazil,13,2.22025,5.855196487,0.2211,0.18202,0.18884,0.6067,1.14747,11437.393,3.338451397,0.868,0.578,0.62,1.349,0.996,12274.99397,9.415319461,6.329040155,6.755,200085127,19.11425347,85.492,South America,Upper middle income,0
7/1/14,2014,7,H2,3,2010,CAN,CAD,Canada,5.64,1.07405,5.251152181,0.09513,0.06008,0.06619,0.44094,0.92593,52488.725,5.142524299,0.088,-0.081,-0.057,0.368,0.162,50960.84312,10.83881283,1.906635907,7.023,35434066,17.38318423,81.218,North America,High income,0
7/1/14,2014,7,H2,3,2010,CHE,CHF,Switzerland,6.16,0.9024,6.826241135,0.42362,0.37805,0.386,0.87316,1.50361,79344.253,6.322737656,0.15,-0.029,-0.003,0.446,0.229,88724.99107,11.39329688,-0.013202539,4.826,8188649,15.91825948,73.696,Europe,High income,0
7/1/14,2014,7,H2,3,2010,CHL,CLP,Chile,2100,564.14,3.722480235,-0.22367,-0.24852,-0.24419,0.02147,0.36527,15300.352,3.508215916,0.13,-0.045,-0.02,0.421,0.208,14529.67672,9.583948507,4.718675279,6.483,17864195,16.69830899,87.303,South America,High income,0
7/1/14,2014,7,H2,3,2010,CHN,CNY,China,16.9,6.1983,2.726554055,-0.43138,-0.44957,-0.4464,-0.25182,0,6077.65,3.102908075,-0.064,-0.209,-0.188,0.177,0,7781.065975,8.959448623,1.921641628,4.1,1371860000,21.03943332,54.259,Asia,Upper middle income,0
7/1/14,2014,7,H2,3,2010,COL,COP,Colombia,8600,1847.65,4.654561199,-0.02929,-0.06036,-0.05494,0.27724,0.70712,7935.716,3.184564049,0.557,0.315,0.35,0.957,0.663,8187.208249,9.010328246,2.898837878,8.799,46565429,17.65636896,79.415,South America,Upper middle income,0
7/1/14,2014,7,H2,3,2010,CRI,CRC,Costa Rica,2150,537.3,4.001488926,-0.16549,-0.1922,-0.18754,0.09803,0.4676,,,,,,,,10911.49788,9.297572363,4.519200985,8.499,4767119,15.3772527,75.941,North America,High income,0
7/1/14,2014,7,H2,3,2010,CZE,CZK,Czech Republic,70.45,20.3877,3.455514845,-0.27935,-0.30242,-0.29839,-0.05179,0.26736,18699.467,3.657595997,0.006,-0.15,-0.127,0.265,0.075,20038.41632,9.905406526,0.34398859,6.108,10525347,16.16929691,73.384,Europe,High income,1
7/1/14,2014,7,H2,3,2010,DNK,DKK,Denmark,28.5,5.5388,5.145518885,0.0731,0.03876,0.04475,0.41196,0.88719,56475.85,5.317745511,0.031,-0.129,-0.106,0.296,0.101,62520.45097,11.043249,0.56402054,6.925,5643475,15.54601057,87.41,Europe,High income,1
7/1/14,2014,7,H2,3,2010,EGY,EGP,Egypt,16.93,7.15005,2.36781561,-0.50619,-0.522,-0.51924,-0.35026,-0.13157,3178.951,2.975519655,-0.152,-0.284,-0.265,0.066,-0.094,3133.391023,8.049871091,10.07021547,13.105,97528654,18.39565678,42.839,Africa,Lower middle income,0
7/1/14,2014,7,H2,3,2010,EUZ,EUR,Euro area,3.67923829,0.742748914,4.95354247,0.03306,0,0.00577,0.35928,0.81678,36888.30379,4.456936383,0.184,0,0.027,0.489,0.265,,,,,,,,,,0
7/1/14,2014,7,H2,3,2010,GBR,GBP,Britain,2.89,0.586785589,4.925137996,0.02714,-0.00573,0,0.35148,0.80636,38999.208,4.549703777,0.153,-0.026,0,0.45,0.232,47426.62098,10.76693897,1.451120163,6.398,64620000,17.98403452,82.365,Europe,High income,0
7/1/14,2014,7,H2,3,2010,HKG,HKD,Hong Kong,18.8,7.75045,2.425665607,-0.49413,-0.51032,-0.50749,-0.33438,-0.11035,36590.443,4.443846367,-0.418,-0.509,-0.496,-0.269,-0.379,40315.37395,10.60448816,4.42364532,3.296,7229500,15.79368044,100,Asia,High income,0
7/1/14,2014,7,H2,3,2010,HUN,HUF,Hungary,860,228.30615,3.766871808,-0.21442,-0.23956,-0.23517,0.03365,0.38155,12543.959,3.387081384,0.185,0.001,0.027,0.489,0.266,14352.50188,9.571679553,-0.227566271,7.725,9833038,16.1012585,70.227,Europe,High income,1
7/1/14,2014,7,H2,3,2010,IDN,IDR,Indonesia,27939,11505,2.428422425,-0.49355,-0.50976,-0.50693,-0.33363,-0.10934,3590.662,2.993613018,-0.136,-0.27,-0.251,0.086,-0.077,3441.068085,8.143537192,6.394925408,4.049,258877399,19.37186514,52.635,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,IND,INR,India,105,60.08875,1.747415282,-0.63558,-0.64724,-0.6452,-0.5205,-0.35911,1514.634,2.902378321,-0.359,-0.458,-0.444,-0.194,-0.315,1553.883961,7.348512857,6.665656719,,1312277191,20.99502978,32.384,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,ISR,ILS,Israel,17.5,3.4138,5.12625227,0.06908,0.03487,0.04083,0.40667,0.88012,33450.928,4.305874865,0.268,0.071,0.1,0.594,0.355,38343.30466,10.55433521,0.479786761,5.789,8215700,15.92155752,92.104,Asia,High income,0
7/1/14,2014,7,H2,3,2010,JPN,JPY,Japan,370,101.53,3.644243081,-0.23999,-0.26432,-0.26007,0,0.33657,46530.384,4.880674536,-0.205,-0.328,-0.31,0,-0.15,38475.39525,10.55777423,2.759226714,3.589,127276000,18.66186851,91.304,Asia,High income,0
7/1/14,2014,7,H2,3,2010,KOR,KRW,South Korea,4100,1023.75,4.004884005,-0.16478,-0.19151,-0.18685,0.09896,0.46884,22590.158,3.828579248,0.114,-0.059,-0.034,0.401,0.19,29252.93124,10.28373506,1.274774464,3.082,50746659,17.74235634,81.707,Asia,High income,0
7/1/14,2014,7,H2,3,2010,LKA,LKR,Sri Lanka,350,130.255,2.687036966,-0.43962,-0.45755,-0.45442,-0.26266,-0.01449,,,,,,,,3971.919131,8.287004665,3.179002282,4.157,20778000,16.84940529,18.218,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,MEX,MXN,Mexico,42,12.93255,3.247619379,-0.32271,-0.34438,-0.3406,-0.10884,0.19111,10110.686,3.280146927,0.055,-0.109,-0.085,0.326,0.127,11391.37735,9.340611975,4.018616081,4.819,119784261,18.60120286,78.993,North America,Upper middle income,0
7/1/14,2014,7,H2,3,2010,MYS,MYR,Malaysia,7.63,3.1675,2.408839779,-0.49764,-0.51371,-0.51091,-0.339,-0.11653,10387.16,3.292297063,-0.221,-0.342,-0.324,-0.02,-0.167,11013.31073,9.306859887,3.142990509,2.88,30696137,17.23964737,73.577,Asia,Upper middle income,0
7/1/14,2014,7,H2,3,2010,NOR,NOK,Norway,48,6.1873,7.757826516,0.6179,0.56612,0.57515,1.12879,1.84529,99249.004,7.197486906,0.148,-0.03,-0.004,0.444,0.227,97666.69518,11.48931589,2.041702867,3.486,5137232,15.45202497,80.692,Europe,High income,0
7/1/14,2014,7,H2,3,2010,NZL,NZD,New Zealand,5.7,1.152737752,4.944750001,0.03123,-0.00177,0.00398,0.35687,0.81355,38384.906,4.522707196,0.165,-0.016,0.01,0.464,0.244,44618.26697,10.70589863,1.227507506,5.428,4516500,15.32324792,86.281,Oceania,High income,0
7/1/14,2014,7,H2,3,2010,PAK,PKR,Pakistan,300,98.68,3.040129712,-0.36598,-0.38627,-0.38273,-0.16577,0.11501,1260.736,2.891220327,0.12,-0.054,-0.029,0.408,0.197,1266.613408,7.14410201,7.189384028,1.827,214264647,19.18272248,35.819,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,PER,PEN,Peru,10,2.788,3.586800574,-0.25197,-0.27591,-0.27174,-0.01576,0.31551,6549.636,3.123650329,0.223,0.033,0.061,0.538,0.307,6667.134104,8.804945377,3.411945798,3.208,30115826,17.22056137,77.173,South America,Upper middle income,0
7/1/14,2014,7,H2,3,2010,PHL,PHP,Philippines,160,43.205,3.703275084,-0.22768,-0.2524,-0.24809,0.0162,0.35823,2611.503,2.950582156,0.337,0.129,0.159,0.681,0.428,2866.838038,7.960964972,3.597823439,3.6,103767130,18.45765981,46.093,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,POL,PLN,Poland,9.2,3.0714,2.995376701,-0.37531,-0.39531,-0.39182,-0.17805,0.09859,12708.962,3.39433273,-0.06,-0.206,-0.185,0.182,0.004,14262.28419,9.565373863,0.053821313,8.971,38011735,17.45340549,60.403,Europe,High income,1
7/1/14,2014,7,H2,3,2010,RUS,RUB,Russia,89,34.83725,2.554736668,-0.46721,-0.48426,-0.48129,-0.29897,-0.06302,14015.75,3.451761825,-0.212,-0.334,-0.316,-0.009,-0.158,14055.47266,9.550767112,7.823411839,5.212,144237223,18.78696988,73.95,Europe,Upper middle income,0
7/1/14,2014,7,H2,3,2010,SAU,SAR,Saudi Arabia,11,3.75035,2.933059581,-0.38831,-0.40789,-0.40447,-0.19515,0.07574,25139.004,3.940592763,-0.207,-0.33,-0.312,-0.003,-0.153,27805.48503,10.23298858,2.239165906,5.877,28309273,17.15869998,82.96,Asia,High income,0
7/1/14,2014,7,H2,3,2010,SGP,SGD,Singapore,4.7,1.238,3.79644588,-0.20825,-0.23359,-0.22917,0.04177,0.3924,53516.039,5.187671417,-0.22,-0.342,-0.324,-0.02,-0.167,57564.80231,10.96066659,1.033169559,3.74,5469724,15.51473872,100,Asia,High income,0
7/1/14,2014,7,H2,3,2010,SWE,SEK,Sweden,40.7,6.836,5.953774137,0.24166,0.20192,0.20885,0.63375,1.18363,54829.105,5.24537641,0.209,0.021,0.049,0.52,0.292,59583.714,10.99513756,-0.179638494,7.954,9696110,16.08723533,86.247,Europe,High income,1
7/1/14,2014,7,H2,3,2010,THA,THB,Thailand,99,31.78,3.115166772,-0.35033,-0.37112,-0.3675,-0.14518,0.14253,5390.414,3.072706282,0.08,-0.088,-0.063,0.358,0.154,5801.197892,8.665819708,1.895141819,0.576,70216367,18.06709199,46.943,Asia,Upper middle income,0
7/1/14,2014,7,H2,3,2010,TUR,TRY,Turkey,9.25,2.09125,4.423191871,-0.07754,-0.10706,-0.10192,0.21375,0.62226,10523.36,3.298282611,0.429,0.207,0.239,0.796,0.526,12165.22014,9.406336351,8.854572714,9.901,77181884,18.16167532,73.077,Asia,Upper middle income,0
7/1/14,2014,7,H2,3,2010,TWN,TWD,Taiwan,79,29.982,2.634914282,-0.45049,-0.46807,-0.46501,-0.27697,-0.03361,20386.475,3.731734527,-0.248,-0.365,-0.348,-0.054,-0.196,,,,,,,,Asia,High income,0
7/1/14,2014,7,H2,3,2010,UKR,UAH,Ukraine,19,11.685,1.62601626,-0.66089,-0.67175,-0.66985,-0.55381,-0.40364,,,,,,,,3054.908203,8.024504823,12.07185629,9.27,45972380,17.64355134,68.968,Europe,Lower middle income,0
7/1/14,2014,7,H2,3,2010,URY,UYU,Uruguay,113,22.97,4.919460165,0.02596,-0.00688,-0.00115,0.34993,0.80428,,,,,,,,18322.42768,9.815881145,8.877353332,6.547,3356334,15.02635986,94.945,South America,High income,0
7/1/14,2014,7,H2,3,2010,USA,USD,United States,4.795,1,4.795,0,-0.03201,-0.02642,0.31577,0.75863,51708.982,5.108257123,0,-0.155,-0.133,0.257,0.068,55153.39402,10.91787356,1.622222977,6.168,319257560,19.58150873,81.483,North America,High income,0
7/1/14,2014,7,H2,3,2010,VNM,VND,Vietnam,60000,21230,2.826189355,-0.4106,-0.42946,-0.42617,-0.22448,0.03654,,,,,,,,2546.384645,7.842429846,4.084554466,1.256,91679578,18.33381021,33.115,Asia,Lower middle income,0
7/1/14,2014,7,H2,3,2010,ZAF,ZAR,South Africa,24.5,10.5145,2.330115555,-0.51405,-0.52961,-0.52689,-0.3606,-0.1454,7314.014,3.157242263,-0.214,-0.336,-0.318,-0.012,-0.16,,,,,,,,Africa,Upper middle income,0
1/1/15,2015,1,H1,1,2010,ARE,AED,UAE,13,3.67305,3.539292958,-0.26111,-0.16993,-0.18977,0.1265,0.27816,,,,,,,,43534.99727,10.68132043,4.069966084,,8505237,15.95619265,85.674,Asia,High income,0
